,Language_name,target_child_id,transcript_id,contingent,sums,caregiver_type
1227,English,5318,10567,non-contingent,201,Mother only
1228,English,5320,10568,contingent,31,Mother only
1229,English,5320,10568,non-contingent,171,Mother only
1230,English,5323,10569,contingent,47,Mother only
1231,English,5323,10569,non-contingent,239,Mother only
1232,English,5332,10571,contingent,27,Mother only
1233,English,5332,10571,non-contingent,138,Mother only
1234,English,5335,10572,contingent,2,Mother only
1235,English,5335,10572,non-contingent,205,Mother only
1236,English,5336,10573,contingent,36,Mother only
1237,English,5336,10573,non-contingent,132,Mother only
1238,English,5341,10574,contingent,26,Mother only
1239,English,5341,10574,non-contingent,217,Mother only
1240,English,5344,10575,contingent,47,Mother only
1241,English,5344,10575,non-contingent,158,Mother only
1242,English,5347,10577,contingent,110,Mother only
1243,English,5347,10577,non-contingent,149,Mother only
1244,English,5350,10578,contingent,84,Mother only
1245,English,5350,10578,non-contingent,235,Mother only
1246,English,5350,11123,contingent,50,Mother only
1247,English,5350,11123,non-contingent,378,Mother only
1248,English,5351,10579,contingent,102,Mother only
1249,English,5351,10579,non-contingent,190,Mother only
1250,English,5356,10580,contingent,120,Mother only
1251,English,5356,10580,non-contingent,235,Mother only
1252,English,5357,10581,contingent,75,Mother only
1253,English,5357,10581,non-contingent,146,Mother only
1254,English,5359,10582,contingent,76,Mother only
1255,English,5359,10582,non-contingent,165,Mother only
1256,English,5361,10583,contingent,19,Mother only
1257,English,5361,10583,non-contingent,185,Mother only
1258,English,5367,10586,contingent,49,Mother only
1259,English,5367,10586,non-contingent,177,Mother only
1260,English,5369,10584,contingent,32,Mother only
1261,English,5369,10584,non-contingent,104,Mother only
1262,English,5371,10585,contingent,44,Mother only
1263,English,5371,10585,non-contingent,177,Mother only
1264,English,5377,10587,non-contingent,108,Mother only
1265,English,5380,10588,contingent,29,Mother only
1266,English,5380,10588,non-contingent,141,Mother only
1267,English,5381,10589,contingent,46,Mother only
1268,English,5381,10589,non-contingent,155,Mother only
1269,English,5383,10590,contingent,57,Mother only
1270,English,5383,10590,non-contingent,175,Mother only
1271,English,5387,10591,contingent,19,Mother only
1272,English,5387,10591,non-contingent,166,Mother only
1273,English,5392,10592,contingent,62,Mother only
1274,English,5392,10592,non-contingent,242,Mother only
1275,English,5393,10593,contingent,16,Mother only
1276,English,5393,10593,non-contingent,240,Mother only
1277,English,5393,11137,contingent,11,Mother only
1278,English,5393,11137,non-contingent,307,Mother only
1279,English,5401,10595,contingent,92,Mother only
1280,English,5401,10595,non-contingent,138,Mother only
1281,English,5404,10596,contingent,31,Mother only
1282,English,5404,10596,non-contingent,192,Mother only
1283,English,5407,10597,contingent,85,Mother only
1284,English,5407,10597,non-contingent,194,Mother only
1285,English,5410,10599,contingent,84,Mother only
1286,English,5410,10599,non-contingent,228,Mother only
1287,English,5413,10600,contingent,51,Mother only
1288,English,5413,10600,non-contingent,201,Mother only
1289,English,5416,10601,contingent,35,Mother only
1290,English,5416,10601,non-contingent,182,Mother only
1291,English,5419,10603,contingent,64,Mother only
1292,English,5419,10603,non-contingent,162,Mother only
1293,English,5422,10602,contingent,10,Mother only
1294,English,5422,10602,non-contingent,150,Mother only
1295,English,5426,10606,contingent,66,Mother only
1296,English,5426,10606,non-contingent,107,Mother only
1297,English,5429,10605,contingent,34,Mother only
1298,English,5429,10605,non-contingent,180,Mother only
1299,English,5432,10607,contingent,20,Mother only
1300,English,5432,10607,non-contingent,195,Mother only
1301,English,5434,10608,contingent,2,Mother only
1302,English,5434,10608,non-contingent,105,Mother only
1303,English,5440,10609,contingent,45,Mother only
1304,English,5440,10609,non-contingent,164,Mother only
1305,English,5441,10610,contingent,49,Mother only
1306,English,5441,10610,non-contingent,158,Mother only
1307,English,5442,10611,contingent,10,Mother only
1308,English,5442,10611,non-contingent,181,Mother only
1309,English,5447,10612,contingent,102,Mother only
1310,English,5447,10612,non-contingent,153,Mother only
1311,English,5454,10615,contingent,35,Mother only
1312,English,5454,10615,non-contingent,125,Mother only
1313,English,5456,10616,contingent,53,Mother only
1314,English,5456,10616,non-contingent,175,Mother only
1315,English,5458,10617,contingent,45,Mother only
1316,English,5458,10617,non-contingent,172,Mother only
1317,English,5461,10614,contingent,52,Mother only
1318,English,5461,10614,non-contingent,195,Mother only
1319,English,5464,10618,contingent,118,Mother only
1320,English,5464,10618,non-contingent,231,Mother only
1321,English,5467,10619,contingent,79,Mother only
1322,English,5467,10619,non-contingent,233,Mother only
1323,English,5472,10620,contingent,69,Mother only
1324,English,5472,10620,non-contingent,145,Mother only
1325,English,5474,10621,non-contingent,177,Mother only
1326,English,5479,10622,contingent,20,Mother only
1327,English,5479,10622,non-contingent,190,Mother only
1328,English,5482,10623,contingent,8,Mother only
1329,English,5482,10623,non-contingent,163,Mother only
1330,English,5483,10624,non-contingent,104,Mother only
1331,English,5491,10626,contingent,14,Mother only
1332,English,5491,10626,non-contingent,189,Mother only
1333,English,5498,10628,contingent,2,Mother only
1334,English,5498,10628,non-contingent,99,Mother only
1335,English,5501,10629,contingent,25,Mother only
1336,English,5501,10629,non-contingent,197,Mother only
1337,English,5504,10630,contingent,17,Mother only
1338,English,5504,10630,non-contingent,207,Mother only
1339,English,5505,10631,contingent,13,Mother only
1340,English,5505,10631,non-contingent,191,Mother only
1341,English,5509,10632,contingent,8,Mother only
1342,English,5509,10632,non-contingent,258,Mother only
1343,English,5511,10633,contingent,54,Mother only
1344,English,5511,10633,non-contingent,144,Mother only
1345,English,5513,10634,contingent,9,Mother only
1346,English,5513,10634,non-contingent,154,Mother only
1347,English,5517,10635,contingent,48,Mother only
1348,English,5517,10635,non-contingent,165,Mother only
1349,English,5521,10637,contingent,10,Mother only
1350,English,5521,10637,non-contingent,215,Mother only
1351,English,5523,10636,contingent,40,Mother only
1352,English,5523,10636,non-contingent,160,Mother only
1353,English,5525,10638,contingent,95,Mother only
1354,English,5525,10638,non-contingent,166,Mother only
1355,English,5529,10639,contingent,44,Mother only
1356,English,5529,10639,non-contingent,149,Mother only
1357,English,5532,10640,contingent,64,Mother only
1358,English,5532,10640,non-contingent,140,Mother only
1359,English,5536,10641,contingent,7,Mother only
1360,English,5536,10641,non-contingent,212,Mother only
1361,English,5543,10643,contingent,13,Mother only
1362,English,5543,10643,non-contingent,136,Mother only
1363,English,5546,10644,contingent,12,Mother only
1364,English,5546,10644,non-contingent,154,Mother only
1365,English,5547,10645,contingent,65,Mother only
1366,English,5547,10645,non-contingent,226,Mother only
1367,English,5549,10646,contingent,104,Mother only
1368,English,5549,10646,non-contingent,181,Mother only
1369,English,5555,10647,contingent,87,Mother only
1370,English,5555,10647,non-contingent,258,Mother only
1371,English,5558,10648,contingent,33,Mother only
1372,English,5558,10648,non-contingent,186,Mother only
1373,English,5559,10649,contingent,6,Mother only
1374,English,5559,10649,non-contingent,89,Mother only
1375,English,5564,10650,contingent,65,Mother only
1376,English,5564,10650,non-contingent,207,Mother only
1377,English,5567,10651,contingent,100,Mother only
1378,English,5567,10651,non-contingent,234,Mother only
1379,English,5570,10652,contingent,31,Mother only
1380,English,5570,10652,non-contingent,135,Mother only
1381,English,5572,10653,contingent,41,Mother only
1382,English,5572,10653,non-contingent,202,Mother only
1383,English,5575,10654,contingent,8,Mother only
1384,English,5575,10654,non-contingent,209,Mother only
1385,English,5577,10655,contingent,20,Mother only
1386,English,5577,10655,non-contingent,173,Mother only
1387,English,5582,10656,contingent,6,Mother only
1388,English,5582,10656,non-contingent,184,Mother only
1389,English,5585,10657,contingent,4,Mother only
1390,English,5585,10657,non-contingent,196,Mother only
1391,English,5588,10658,contingent,42,Mother only
1392,English,5588,10658,non-contingent,148,Mother only
1393,English,5590,10659,contingent,72,Mother only
1394,English,5590,10659,non-contingent,162,Mother only
1395,English,5592,10660,contingent,4,Mother only
1396,English,5592,10660,non-contingent,19,Mother only
1397,English,5593,10661,contingent,26,Mother only
1398,English,5593,10661,non-contingent,136,Mother only
1399,English,5597,10662,contingent,35,Mother only
1400,English,5597,10662,non-contingent,222,Mother only
1401,English,5601,10663,contingent,63,Mother only
1402,English,5601,10663,non-contingent,157,Mother only
1403,English,5603,10666,contingent,100,Mother only
1404,English,5603,10666,non-contingent,194,Mother only
1405,English,5603,11211,contingent,44,Mother only
1406,English,5603,11211,non-contingent,332,Mother only
1407,English,5612,10668,contingent,53,Mother only
1408,English,5612,10668,non-contingent,127,Mother only
1409,English,5615,10664,contingent,28,Mother only
1410,English,5615,10664,non-contingent,264,Mother only
1411,English,5618,10667,contingent,12,Mother only
1412,English,5618,10667,non-contingent,166,Mother only
1413,English,5619,10670,contingent,19,Mother only
1414,English,5619,10670,non-contingent,126,Mother only
1415,English,5621,10669,contingent,81,Mother only
1416,English,5621,10669,non-contingent,194,Mother only
1417,English,5626,10671,contingent,93,Mother only
1418,English,5626,10671,non-contingent,133,Mother only
1419,English,5628,10672,contingent,83,Mother only
1420,English,5628,10672,non-contingent,211,Mother only
1421,English,5630,10673,contingent,21,Mother only
1422,English,5630,10673,non-contingent,237,Mother only
1423,English,5633,10674,contingent,17,Mother only
1424,English,5633,10674,non-contingent,129,Mother only
1425,English,5639,10675,contingent,46,Mother only
1426,English,5639,10675,non-contingent,156,Mother only
1427,English,5640,10676,contingent,51,Mother only
1428,English,5640,10676,non-contingent,187,Mother only
1429,English,5645,10677,contingent,34,Mother only
1430,English,5645,10677,non-contingent,212,Mother only
1431,English,5645,11231,contingent,19,Mother only
1432,English,5645,11231,non-contingent,222,Mother only
1433,English,5648,10678,contingent,23,Mother only
1434,English,5648,10678,non-contingent,149,Mother only
1435,English,5651,10679,non-contingent,139,Mother only
1436,English,5654,10680,contingent,40,Mother only
1437,English,5654,10680,non-contingent,158,Mother only
1438,English,5655,10681,contingent,27,Mother only
1439,English,5655,10681,non-contingent,245,Mother only
1440,English,5657,10682,contingent,85,Mother only
1441,English,5657,10682,non-contingent,241,Mother only
1442,English,5660,10683,contingent,42,Mother only
1443,English,5660,10683,non-contingent,154,Mother only
1444,English,5664,10684,contingent,31,Mother only
1445,English,5664,10684,non-contingent,85,Mother only
1446,English,5668,10685,contingent,20,Mother only
1447,English,5668,10685,non-contingent,166,Mother only
1448,English,5671,10686,contingent,16,Mother only
1449,English,5671,10686,non-contingent,153,Mother only
1450,English,5675,10687,contingent,36,Mother only
1451,English,5675,10687,non-contingent,188,Mother only
1452,English,5678,10689,contingent,24,Mother only
1453,English,5678,10689,non-contingent,210,Mother only
1454,English,5679,10690,contingent,44,Mother only
1455,English,5679,10690,non-contingent,198,Mother only
1456,English,5684,10691,contingent,76,Mother only
1457,English,5684,10691,non-contingent,187,Mother only
1458,English,5686,10692,contingent,80,Mother only
1459,English,5686,10692,non-contingent,148,Mother only
1460,English,5688,10695,contingent,18,Mother only
1461,English,5688,10695,non-contingent,115,Mother only
1462,English,5692,10693,contingent,61,Mother only
1463,English,5692,10693,non-contingent,170,Mother only
1464,English,5695,10696,contingent,38,Mother only
1465,English,5695,10696,non-contingent,166,Mother only
1466,English,5697,10694,contingent,34,Mother only
1467,English,5697,10694,non-contingent,169,Mother only
1468,English,5699,10697,contingent,56,Mother only
1469,English,5699,10697,non-contingent,160,Mother only
1470,English,5703,10698,contingent,65,Mother only
1471,English,5703,10698,non-contingent,164,Mother only
1472,English,23471,43208,contingent,10,Mother only
1473,English,23471,43208,non-contingent,97,Mother only
1474,English,23471,43210,contingent,12,Mother only
1475,English,23471,43210,non-contingent,122,Mother only
1476,English,23471,43211,contingent,23,Mother only
1477,English,23471,43211,non-contingent,124,Mother only
1478,English,23471,43212,contingent,17,Mother only
1479,English,23471,43212,non-contingent,348,Mother only
1480,English,23471,43213,contingent,10,Mother only
1481,English,23471,43213,non-contingent,181,Mother only
1482,English,23471,43214,contingent,40,Mother only
1483,English,23471,43214,non-contingent,87,Mother only
1484,English,23471,43215,contingent,42,Mother & Father
1485,English,23471,43215,non-contingent,64,Mother & Father
1486,English,23471,43216,contingent,38,Mother only
1487,English,23471,43216,non-contingent,111,Mother only
1488,English,23471,43219,contingent,63,Mother only
1489,English,23471,43219,non-contingent,128,Mother only
1490,English,23471,43221,contingent,48,Mother only
1491,English,23471,43221,non-contingent,96,Mother only
1492,English,23471,43222,contingent,97,Mother only
1493,English,23471,43222,non-contingent,142,Mother only
1494,English,23471,43223,contingent,44,Mother & Father
1495,English,23471,43223,non-contingent,124,Mother & Father
1496,English,23471,43225,contingent,71,Mother only
1497,English,23471,43225,non-contingent,145,Mother only
1498,English,23471,43226,contingent,30,Mother only
1499,English,23471,43226,non-contingent,106,Mother only
1500,English,23471,43227,contingent,34,Mother only
1501,English,23471,43227,non-contingent,141,Mother only
1502,English,23471,43228,contingent,55,Mother only
1503,English,23471,43228,non-contingent,123,Mother only
1504,English,23471,43229,contingent,85,Mother only
1505,English,23471,43229,non-contingent,107,Mother only
1506,English,23471,43230,contingent,84,Mother only
1507,English,23471,43230,non-contingent,135,Mother only
1508,English,23471,43231,contingent,76,Mother only
1509,English,23471,43231,non-contingent,97,Mother only
1510,English,23471,43232,contingent,62,Mother only
1511,English,23471,43232,non-contingent,123,Mother only
1512,English,23471,43234,contingent,64,Mother only
1513,English,23471,43234,non-contingent,58,Mother only
1514,English,23487,43261,contingent,15,Mother only
1515,English,23487,43261,non-contingent,145,Mother only
1516,English,23487,43262,contingent,25,Mother only
1517,English,23487,43262,non-contingent,131,Mother only
1518,English,23487,43263,contingent,56,Mother only
1519,English,23487,43263,non-contingent,186,Mother only
1520,English,23487,43264,contingent,37,Mother only
1521,English,23487,43264,non-contingent,99,Mother only
1522,English,23487,43265,contingent,108,Mother only
1523,English,23487,43265,non-contingent,147,Mother only
1524,English,23487,43266,contingent,65,Mother only
1525,English,23487,43266,non-contingent,91,Mother only
1526,English,23487,43267,contingent,65,Mother only
1527,English,23487,43267,non-contingent,80,Mother only
1528,English,23487,43268,contingent,64,Mother only
1529,English,23487,43268,non-contingent,139,Mother only
1530,English,23487,43270,contingent,54,Mother only
1531,English,23487,43270,non-contingent,102,Mother only
1532,English,23487,43271,contingent,56,Mother only
1533,English,23487,43271,non-contingent,127,Mother only
1534,English,23487,43273,contingent,84,Mother only
1535,English,23487,43273,non-contingent,95,Mother only
1536,English,23487,43275,contingent,63,Mother only
1537,English,23487,43275,non-contingent,119,Mother only
1538,English,23487,43276,contingent,62,Mother only
1539,English,23487,43276,non-contingent,105,Mother only
1540,English,23487,43277,contingent,6,Mother only
1541,English,23487,43277,non-contingent,120,Mother only
1542,English,23487,43278,contingent,10,Mother only
1543,English,23487,43278,non-contingent,92,Mother only
1544,English,23487,43280,non-contingent,175,Mother only
1545,English,23487,43283,contingent,23,Mother only
1546,English,23487,43283,non-contingent,129,Mother only
1547,English,23487,43284,contingent,57,Mother only
1548,English,23487,43284,non-contingent,120,Mother only
1549,English,23487,43285,contingent,124,Mother only
1550,English,23487,43285,non-contingent,155,Mother only
1551,English,23487,43286,contingent,34,Mother only
1552,English,23487,43286,non-contingent,226,Mother only
1553,English,23487,43288,contingent,36,Mother only
1554,English,23487,43288,non-contingent,124,Mother only
1555,English,23487,43289,contingent,38,Mother only
1556,English,23487,43289,non-contingent,169,Mother only
1557,English,23487,43290,contingent,15,Mother only
1558,English,23487,43290,non-contingent,121,Mother only
1559,English,23487,43291,contingent,77,Mother only
1560,English,23487,43291,non-contingent,228,Mother only
1561,English,23487,43292,contingent,98,Mother only
1562,English,23487,43292,non-contingent,175,Mother only
1563,English,23487,43293,contingent,93,Mother only
1564,English,23487,43293,non-contingent,148,Mother only
1565,English,23487,43294,contingent,68,Mother only
1566,English,23487,43294,non-contingent,129,Mother only
1567,English,23487,43295,contingent,26,Mother only
1568,English,23487,43295,non-contingent,159,Mother only
1569,English,23487,43296,contingent,135,Mother only
1570,English,23487,43296,non-contingent,167,Mother only
1571,English,23487,43297,contingent,95,Mother only
1572,English,23487,43297,non-contingent,164,Mother only
1573,English,23487,43298,contingent,64,Mother only
1574,English,23487,43298,non-contingent,238,Mother only
1575,English,23495,43308,contingent,49,Mother only
1576,English,23495,43308,non-contingent,270,Mother only
1577,English,23495,43311,contingent,54,Mother only
1578,English,23495,43311,non-contingent,169,Mother only
1579,English,23495,43312,contingent,50,Mother only
1580,English,23495,43312,non-contingent,129,Mother only
1581,English,23495,43313,contingent,33,Mother only
1582,English,23495,43313,non-contingent,158,Mother only
1583,English,23495,43314,contingent,32,Mother only
1584,English,23495,43314,non-contingent,318,Mother only
1585,English,23495,43315,contingent,57,Mother only
1586,English,23495,43315,non-contingent,147,Mother only
1587,English,23495,43316,contingent,77,Mother only
1588,English,23495,43316,non-contingent,250,Mother only
1589,English,23495,43317,contingent,77,Mother only
1590,English,23495,43317,non-contingent,219,Mother only
1591,English,23495,43318,contingent,92,Mother only
1592,English,23495,43318,non-contingent,314,Mother only
1593,English,23495,43319,contingent,68,Mother only
1594,English,23495,43319,non-contingent,122,Mother only
1595,English,23495,43321,contingent,113,Mother only
1596,English,23495,43321,non-contingent,169,Mother only
1597,English,23495,43322,contingent,129,Mother only
1598,English,23495,43322,non-contingent,194,Mother only
1599,English,23495,43323,contingent,88,Mother only
1600,English,23495,43323,non-contingent,296,Mother only
1601,English,23495,43324,contingent,142,Mother only
1602,English,23495,43324,non-contingent,182,Mother only
1603,English,23495,43326,contingent,27,Mother only
1604,English,23495,43326,non-contingent,49,Mother only
1605,English,23495,43327,contingent,65,Mother only
1606,English,23495,43327,non-contingent,143,Mother only
1607,English,23495,43328,contingent,57,Mother & Father
1608,English,23495,43328,non-contingent,231,Mother & Father
1609,English,23495,43329,contingent,51,Mother only
1610,English,23495,43329,non-contingent,217,Mother only
1611,English,23495,43330,contingent,158,Mother only
1612,English,23495,43330,non-contingent,152,Mother only
1613,English,23495,43331,contingent,90,Mother & Father
1614,English,23495,43331,non-contingent,157,Mother & Father
1615,English,23495,43332,contingent,117,Mother only
1616,English,23495,43332,non-contingent,136,Mother only
1617,English,23495,43333,contingent,116,Mother only
1618,English,23495,43333,non-contingent,224,Mother only
1619,English,23495,43334,contingent,55,Mother only
1620,English,23495,43334,non-contingent,199,Mother only
1621,English,23495,43336,contingent,89,Mother only
1622,English,23495,43336,non-contingent,286,Mother only
1623,English,23495,43337,contingent,138,Mother only
1624,English,23495,43337,non-contingent,304,Mother only
1625,English,23495,43338,contingent,113,Mother only
1626,English,23495,43338,non-contingent,222,Mother only
1627,English,23495,43339,contingent,100,Mother only
1628,English,23495,43339,non-contingent,390,Mother only
1629,English,23495,43340,contingent,61,Mother only
1630,English,23495,43340,non-contingent,150,Mother only
1631,English,23495,43341,contingent,100,Mother only
1632,English,23495,43341,non-contingent,362,Mother only
1633,English,23495,43342,contingent,87,Mother only
1634,English,23495,43342,non-contingent,246,Mother only
1635,English,23495,43343,contingent,70,Mother only
1636,English,23495,43343,non-contingent,164,Mother only
1637,English,23495,43345,contingent,94,Mother only
1638,English,23495,43345,non-contingent,164,Mother only
1639,English,23495,43346,contingent,118,Mother only
1640,English,23495,43346,non-contingent,207,Mother only
1641,English,23495,43348,contingent,110,Mother only
1642,English,23495,43348,non-contingent,408,Mother only
1643,English,23495,43349,contingent,73,Mother only
1644,English,23495,43349,non-contingent,263,Mother only
1645,English,23495,43350,contingent,45,Mother only
1646,English,23495,43350,non-contingent,118,Mother only
1647,English,23495,43351,contingent,96,Mother & Father
1648,English,23495,43351,non-contingent,142,Mother & Father
1649,English,23495,43353,contingent,118,Mother only
1650,English,23495,43353,non-contingent,197,Mother only
1651,English,23510,43391,contingent,38,Mother only
1652,English,23510,43391,non-contingent,141,Mother only
1653,English,23510,43392,contingent,47,Mother only
1654,English,23510,43392,non-contingent,119,Mother only
1655,English,23510,43393,contingent,43,Mother only
1656,English,23510,43393,non-contingent,195,Mother only
1657,English,23510,43394,contingent,21,Mother only
1658,English,23510,43394,non-contingent,156,Mother only
1659,English,23510,43395,contingent,45,Mother only
1660,English,23510,43395,non-contingent,166,Mother only
1661,English,23510,43396,contingent,57,Mother & Father
1662,English,23510,43396,non-contingent,105,Mother & Father
1663,English,23510,43397,contingent,56,Mother only
1664,English,23510,43397,non-contingent,149,Mother only
1665,English,23510,43398,contingent,53,Mother only
1666,English,23510,43398,non-contingent,183,Mother only
1667,English,23510,43400,contingent,46,Mother & Father
1668,English,23510,43400,non-contingent,193,Mother & Father
1669,English,23510,43402,contingent,76,Mother only
1670,English,23510,43402,non-contingent,203,Mother only
1671,English,23510,43403,contingent,26,Mother only
1672,English,23510,43403,non-contingent,151,Mother only
1673,English,23510,43405,contingent,61,Mother & Father
1674,English,23510,43405,non-contingent,147,Mother & Father
1675,English,23510,43407,contingent,119,Mother only
1676,English,23510,43407,non-contingent,168,Mother only
1677,English,23510,43408,contingent,44,Mother only
1678,English,23510,43408,non-contingent,140,Mother only
1679,English,23510,43410,contingent,105,Mother only
1680,English,23510,43410,non-contingent,139,Mother only
1681,English,23510,43411,contingent,125,Mother only
1682,English,23510,43411,non-contingent,201,Mother only
1683,English,23510,43412,contingent,87,Mother only
1684,English,23510,43412,non-contingent,159,Mother only
1685,English,23510,43413,contingent,86,Mother only
1686,English,23510,43413,non-contingent,151,Mother only
1687,English,23510,43415,contingent,72,Mother only
1688,English,23510,43415,non-contingent,149,Mother only
1689,English,23510,43416,contingent,99,Mother only
1690,English,23510,43416,non-contingent,142,Mother only
1691,English,23510,43417,contingent,115,Mother only
1692,English,23510,43417,non-contingent,149,Mother only
1693,English,23510,43418,contingent,64,Mother only
1694,English,23510,43418,non-contingent,160,Mother only
1695,English,23510,43419,contingent,68,Mother & Father
1696,English,23510,43419,non-contingent,198,Mother & Father
1697,English,23510,43420,contingent,110,Mother only
1698,English,23510,43420,non-contingent,141,Mother only
1699,English,23510,43421,contingent,75,Mother & Father
1700,English,23510,43421,non-contingent,147,Mother & Father
1701,English,23510,43422,contingent,74,Mother only
1702,English,23510,43422,non-contingent,134,Mother only
1703,English,23510,43424,contingent,70,Mother only
1704,English,23510,43424,non-contingent,238,Mother only
1705,English,23510,43425,contingent,130,Mother & Father
1706,English,23510,43425,non-contingent,182,Mother & Father
1707,English,23510,43427,contingent,23,Mother only
1708,English,23510,43427,non-contingent,202,Mother only
1709,English,23510,43429,contingent,101,Mother only
1710,English,23510,43429,non-contingent,154,Mother only
1711,English,23510,43430,contingent,59,Mother only
1712,English,23510,43430,non-contingent,148,Mother only
1713,English,23510,43431,contingent,37,Mother only
1714,English,23510,43431,non-contingent,126,Mother only
1715,English,23510,43432,contingent,49,Mother only
1716,English,23510,43432,non-contingent,240,Mother only
1717,English,23510,43433,contingent,64,Mother only
1718,English,23510,43433,non-contingent,145,Mother only
1719,English,23510,43435,contingent,55,Mother only
1720,English,23510,43435,non-contingent,147,Mother only
1721,English,23510,43436,contingent,66,Mother only
1722,English,23510,43436,non-contingent,181,Mother only
1723,English,23510,43437,contingent,52,Mother only
1724,English,23510,43437,non-contingent,177,Mother only
1725,English,23510,43438,contingent,85,Mother & Father
1726,English,23510,43438,non-contingent,198,Mother & Father
1727,English,23510,43439,contingent,49,Mother & Father
1728,English,23510,43439,non-contingent,240,Mother & Father
1729,English,23510,43440,contingent,91,Mother only
1730,English,23510,43440,non-contingent,137,Mother only
1731,English,23510,43441,contingent,104,Mother & Father
1732,English,23510,43441,non-contingent,191,Mother & Father
1733,English,23510,43442,contingent,113,Mother & Father
1734,English,23510,43442,non-contingent,149,Mother & Father
1735,English,23510,43443,contingent,122,Mother only
1736,English,23510,43443,non-contingent,186,Mother only
1737,English,23510,43444,contingent,60,Mother only
1738,English,23510,43444,non-contingent,127,Mother only
1739,English,23510,43446,contingent,88,Mother only
1740,English,23510,43446,non-contingent,155,Mother only
1741,English,23510,43447,contingent,144,Mother only
1742,English,23510,43447,non-contingent,195,Mother only
1743,English,23510,43448,contingent,68,Mother & Father
1744,English,23510,43448,non-contingent,237,Mother & Father
1745,English,23510,43449,contingent,59,Mother & Father
1746,English,23510,43449,non-contingent,241,Mother & Father
1747,English,23510,43450,contingent,74,Mother & Father
1748,English,23510,43450,non-contingent,185,Mother & Father
1749,English,23510,43451,contingent,159,Mother & Father
1750,English,23510,43451,non-contingent,176,Mother & Father
1751,English,23510,43452,contingent,69,Mother only
1752,English,23510,43452,non-contingent,87,Mother only
1753,English,23510,43453,contingent,42,Mother & Father
1754,English,23510,43453,non-contingent,104,Mother & Father
1755,English,23510,43454,contingent,33,Mother only
1756,English,23510,43454,non-contingent,74,Mother only
1757,English,23522,43477,contingent,11,Mother & Father
1758,English,23522,43477,non-contingent,161,Mother & Father
1759,English,23522,43479,contingent,21,Mother only
1760,English,23522,43479,non-contingent,151,Mother only
1761,English,23522,43481,contingent,36,Mother only
1762,English,23522,43481,non-contingent,117,Mother only
1763,English,23522,43482,contingent,28,Mother only
1764,English,23522,43482,non-contingent,212,Mother only
1765,English,23522,43483,contingent,98,Mother only
1766,English,23522,43483,non-contingent,144,Mother only
1767,English,23522,43484,contingent,31,Mother only
1768,English,23522,43484,non-contingent,122,Mother only
1769,English,23522,43485,contingent,102,Mother only
1770,English,23522,43485,non-contingent,182,Mother only
1771,English,23522,43486,contingent,67,Mother & Father
1772,English,23522,43486,non-contingent,154,Mother & Father
