"Begin Time - ss.msec","End Time - ss.msec","Duration - ss.msec","vcm@CHI","xds@FA1","FA1","mwu@CHI","File"
26995.97,26997.026,1.056,"N",,,,"8179.eaf"
26997.872,26997.946,0.074,"N",,,,"8179.eaf"
26998.758,27000.384,1.626,"N",,,,"8179.eaf"
27002.214,27003.292,1.078,"N",,,,"8179.eaf"
27010.136,27010.722,0.586,"N",,,,"8179.eaf"
27011.02,27011.72,0.7,"N",,,,"8179.eaf"
27015.328,27015.998,0.67,"L",,,,"8179.eaf"
27017.432,27017.946,0.514,"L",,,,"8179.eaf"
27019.46,27020.02,0.56,"N",,,,"8179.eaf"
27020.492,27022.225,1.733,"N",,,,"8179.eaf"
27022.225,27022.648,0.423,"N","A","li'ayi.",,"8179.eaf"
27022.648,27022.815,0.167,,"A","li'ayi.",,"8179.eaf"
27026.105,27026.675,0.57,,"A","mm.",,"8179.eaf"
27027.415,27028.335,0.92,,"U","yyy.",,"8179.eaf"
27073.012,27073.182,0.17,"N",,,,"8179.eaf"
27073.892,27074.028,0.136,"N",,,,"8179.eaf"
27075.58,27075.808,0.228,"N",,,,"8179.eaf"
27083.958,27084.312,0.354,"N",,,,"8179.eaf"
27089.978,27090.346,0.368,"N",,,,"8179.eaf"
27093.832,27095.156,1.324,"N",,,,"8179.eaf"
27096.336,27096.662,0.326,"N",,,,"8179.eaf"
27097.612,27097.72,0.108,"N",,,,"8179.eaf"
27097.964,27098.595,0.631,"L",,,,"8179.eaf"
27098.804,27099.122,0.318,"N",,,,"8179.eaf"
27099.332,27099.68,0.348,"N",,,,"8179.eaf"
27099.768,27102.616,2.848,"L",,,,"8179.eaf"
27103.344,27103.974,0.63,"N",,,,"8179.eaf"
27158.0,27162.52,4.52,"C",,,,"8179.eaf"
27171.18,27171.52,0.34,"N",,,,"8179.eaf"
27171.838,27172.018,0.18,"N",,,,"8179.eaf"
27174.73,27175.58,0.85,"C",,,,"8179.eaf"
27175.808,27177.45,1.642,"L",,,,"8179.eaf"
27178.028,27178.662,0.634,"L",,,,"8179.eaf"
27179.335,27180.165,0.83,"L",,,,"8179.eaf"
27180.788,27181.13,0.342,"L",,,,"8179.eaf"
27181.518,27182.126,0.608,"L",,,,"8179.eaf"
27182.39,27182.932,0.542,"N",,,,"8179.eaf"
27183.276,27183.995,0.719,"L",,,,"8179.eaf"
27184.195,27184.805,0.61,"N",,,,"8179.eaf"
27185.004,27185.525,0.521,"L",,,,"8179.eaf"
27185.99,27186.47,0.48,"N",,,,"8179.eaf"
27187.38,27187.708,0.328,"N",,,,"8179.eaf"
27188.08,27188.224,0.144,"N",,,,"8179.eaf"
27188.835,27190.054,1.219,"L",,,,"8179.eaf"
27191.182,27191.938,0.756,"N",,,,"8179.eaf"
27192.236,27193.22,0.984,"L",,,,"8179.eaf"
27199.762,27200.696,0.934,"N",,,,"8179.eaf"
27200.846,27201.504,0.658,"L",,,,"8179.eaf"
27201.738,27202.284,0.546,"N",,,,"8179.eaf"
27203.188,27204.696,1.508,"L",,,,"8179.eaf"
27205.796,27207.31,1.514,"L",,,,"8179.eaf"
27207.42,27207.518,0.098,"N",,,,"8179.eaf"
27207.72,27207.788,0.068,"N",,,,"8179.eaf"
27208.1,27209.58,1.48,"L",,,,"8179.eaf"
27210.346,27210.892,0.546,"N",,,,"8179.eaf"
27217.554,27222.148,4.594,"N",,,,"8179.eaf"
27352.03,27352.312,0.282,"L",,,,"8179.eaf"
27356.628,27356.852,0.224,"N",,,,"8179.eaf"
27359.694,27361.378,1.684,"L",,,,"8179.eaf"
27374.48,27375.07,0.59,"N",,,,"8179.eaf"
27375.512,27375.684,0.172,"N",,,,"8179.eaf"
27376.052,27377.364,1.312,"N",,,,"8179.eaf"
27396.895,27397.068,0.173,"N",,,,"8179.eaf"
27397.395,27397.635,0.24,"N",,,,"8179.eaf"
27398.67,27398.808,0.138,"N",,,,"8179.eaf"
27405.89,27406.32,0.43,"N",,,,"8179.eaf"
27408.836,27408.98,0.144,"N",,,,"8179.eaf"
28977.83,28980.117,2.287,,"A","<sleik ta ach' li' jichuke> [: la sleik ta ora te jichuke].",,"8179.eaf"
28990.404,28992.17,1.766,,"C","ma me xatsak tal.",,"8179.eaf"
28994.529,28995.052,0.523,"C",,,,"8179.eaf"
29030.602,29031.338,0.736,,"A","mm.",,"8179.eaf"
29036.565,29037.289,0.724,,"A","ja'.",,"8179.eaf"
29065.275,29066.049,0.774,,"A","mm.",,"8179.eaf"
29066.643,29068.065,1.422,,"A","ma xkil ba baem.",,"8179.eaf"
29073.592,29076.245,2.653,,"C","ma xatabe sit alal.",,"8179.eaf"
29087.635,29089.247,1.612,,"B","malta sk'u' ek i.",,"8179.eaf"
29089.937,29090.746,0.809,,"U","mmj.",,"8179.eaf"
29100.78,29101.784,1.004,,"A","xche'balye sit &=laughs.",,"8179.eaf"
29101.934,29102.577,0.643,"C",,,,"8179.eaf"
29103.826,29104.942,1.116,"N",,,,"8179.eaf"
29106.713,29108.204,1.491,,"C","suk'be me lek awil.",,"8179.eaf"
29108.204,29108.458,0.254,"C","C","suk'be me lek awil.",,"8179.eaf"
29108.458,29108.61,0.152,"C",,,,"8179.eaf"
29109.878,29111.424,1.546,,"A","ja' nax yileli uts yich'o xani.",,"8179.eaf"
29113.935,29114.819,0.884,"C",,,,"8179.eaf"
29116.164,29117.366,1.202,,"A","yak niwan teme ya xtal yil ya'tike.",,"8179.eaf"
29117.366,29117.616,0.25,"N","A","yak niwan teme ya xtal yil ya'tike.",,"8179.eaf"
29117.616,29119.858,2.242,,"A","yak niwan teme ya xtal yil ya'tike.",,"8179.eaf"
29119.985,29120.312,0.327,"C",,,,"8179.eaf"
29128.648,29128.836,0.188,"C",,,,"8179.eaf"
29135.044,29136.245,1.201,,"A","ya xk'axon xi?",,"8179.eaf"
29148.423,29149.925,1.502,,"U","yyy.",,"8179.eaf"
29153.768,29154.208,0.44,,"A","aa &=laughs.",,"8179.eaf"
29157.447,29158.95,1.503,,"A","binti <mu'yuk@s:tso> [: ma'yuk@s:tse] awu'un ch'e?",,"8179.eaf"
29165.778,29166.629,0.851,,"A","&=laughs.",,"8179.eaf"
29168.362,29168.884,0.522,"N",,,,"8179.eaf"
29169.521,29171.261,1.74,,"A","<buch'o@s:tso la@s:tso> [: ma'ch'a@s:tse la@s:tse]  <buch'o@s:tso> [: ma'ch'a@s:tse] ya yak'.",,"8179.eaf"
29173.944,29174.583,0.639,,"A","mm.",,"8179.eaf"
29206.684,29206.81,0.126,"C",,,,"8179.eaf"
29207.512,29208.136,0.624,"C",,,,"8179.eaf"
29208.136,29208.593,0.457,,"A","ooj.",,"8179.eaf"
29211.388,29211.876,0.488,,"B","aa.",,"8179.eaf"
29215.015,29215.462,0.447,,"B","yak.",,"8179.eaf"
29237.404,29237.656,0.252,"C",,,,"8179.eaf"
29239.568,29240.276,0.708,"C",,,"1","8179.eaf"
29240.498,29240.966,0.468,"C",,,,"8179.eaf"
30001.457,30001.716,0.259,"C",,,,"8179.eaf"
30003.295,30004.109,0.814,"C",,,,"8179.eaf"
30005.862,30005.994,0.132,"C",,,,"8179.eaf"
30010.164,30010.594,0.43,"C",,,,"8179.eaf"
30017.296,30017.628,0.332,"C",,,,"8179.eaf"
30019.384,30019.827,0.443,"C",,,,"8179.eaf"
30021.207,30021.726,0.519,"C",,,,"8179.eaf"
30023.689,30024.18,0.491,"C",,,,"8179.eaf"
30050.332,30050.809,0.477,"N",,,,"8179.eaf"
30052.87,30053.337,0.467,"C",,,,"8179.eaf"
30069.108,30069.687,0.579,"N",,,,"8179.eaf"
30074.987,30075.202,0.215,"N",,,,"8179.eaf"
30111.904,30112.354,0.45,"N",,,,"8179.eaf"
30114.034,30114.222,0.188,"N",,,,"8179.eaf"
30121.144,30121.502,0.358,"N",,,,"8179.eaf"
30124.851,30126.016,1.165,"Y",,,,"8179.eaf"
30127.235,30127.915,0.68,"N",,,,"8179.eaf"
30130.508,30131.037,0.529,"C",,,,"8179.eaf"
30133.411,30134.453,1.042,"N",,,,"8179.eaf"
30134.767,30135.72,0.953,"N",,,,"8179.eaf"
30136.138,30136.688,0.55,"N",,,,"8179.eaf"
30137.122,30137.543,0.421,"C",,,,"8179.eaf"
30137.778,30143.224,5.446,"N",,,,"8179.eaf"
30156.068,30156.66,0.592,,"T","chikil.",,"8179.eaf"
30156.683,30157.405,0.722,,"T","&=laughs.",,"8179.eaf"
30157.978,30159.325,1.347,,"T","<ta@s:tso> [: la@s:tse] bon nix ta lo'bal li' k'u'i.",,"8179.eaf"
30160.053,30160.789,0.736,,"T","&=laughs.",,"8179.eaf"
30161.723,30162.973,1.25,,"T","ay ay ay.",,"8179.eaf"
30163.337,30164.355,1.018,,"T","kala buts.",,"8179.eaf"
30164.374,30164.874,0.5,,"T","&=kisses.",,"8179.eaf"
30166.366,30167.196,0.83,,"A","&=laughs.",,"8179.eaf"
30167.316,30168.377,1.061,,"U","&=laughs yala choi.",,"8179.eaf"
30168.761,30169.074,0.313,"N",,,,"8179.eaf"
30170.346,30170.48,0.134,"N",,,,"8179.eaf"
30170.934,30171.453,0.519,,"A","jae?",,"8179.eaf"
30171.668,30172.088,0.42,"N",,,,"8179.eaf"
30172.414,30175.617,3.203,,"A","ora nax <ti'ot@s:tso> [: a@s:tse ti'otal@s:tse] <yyy> [=! laughs].",,"8179.eaf"
30176.167,30177.657,1.49,,"A","ti'otix la pats.",,"8179.eaf"
30177.657,30177.846,0.189,"N","A","ti'otix la pats.",,"8179.eaf"
30177.846,30177.874,0.028,,"A","ti'otix la pats.",,"8179.eaf"
30179.132,30180.481,1.349,,"A","<bajel@s:tso ta@s:tso> [: ya@s:tse xba@s:tse jelta@s:tse]?",,"8179.eaf"
30208.619,30209.44,0.821,,"C","Xtin.",,"8179.eaf"
30210.21,30212.21,2.0,,"C","ma me xalo' mene.",,"8179.eaf"
30212.609,30213.664,1.055,,"C","ma xalo' <ta@s:tso> [: tsakatal@s:tse] ts'ustik.",,"8179.eaf"
30213.664,30213.884,0.22,"N","C","ma xalo' <ta@s:tso> [: tsakatal@s:tse] ts'ustik.",,"8179.eaf"
30213.884,30214.774,0.89,,"C","ma xalo' <ta@s:tso> [: tsakatal@s:tse] ts'ustik.",,"8179.eaf"
30215.023,30215.726,0.703,"C",,,,"8179.eaf"
30216.462,30216.692,0.23,"N",,,,"8179.eaf"
30216.873,30218.4,1.527,,"C","ya xba kalbe tal amamá.",,"8179.eaf"
30218.957,30220.492,1.535,,"C","ya xba jtik' tal ak'alel.",,"8179.eaf"
30222.429,30223.009,0.58,,"C","k'eja.",,"8179.eaf"
30223.859,30225.222,1.363,,"C","ba ay i smujkili?",,"8179.eaf"
30228.229,30229.479,1.25,,"C","ma xanit, ma xanit.",,"8179.eaf"
30230.108,30230.768,0.66,,"C","ju'uk.",,"8179.eaf"
30231.537,30232.258,0.721,,"T","kuch.",,"8179.eaf"
30232.635,30235.734,3.099,,"C","ya la me <xbat@s:tso> [: xbajt@s:tse] ta karo@s:spa i a mamai ya la <xbat@s:tso> [: xbajt@s:tse] ta Puebla.",,"8179.eaf"
30236.009,30236.796,0.787,,"C","ya xjilat?",,"8179.eaf"
30238.618,30239.74,1.122,,"C","poxil ya k'ani?",,"8179.eaf"
30239.74,30240.434,0.694,,"C","poxil i-.",,"8179.eaf"
30240.656,30243.222,2.566,,"U","poxil, poxil alal.",,"8179.eaf"
30245.43,30247.312,1.882,,"C","ya xba kik' tal amamá.",,"8179.eaf"
30251.678,30251.92,0.242,"N",,,,"8179.eaf"
30253.384,30255.285,1.901,,"C","talix, talix amamá.",,"8179.eaf"
30255.737,30256.84,1.103,,"C","la' me i, la' me i.",,"8179.eaf"
30258.069,30258.857,0.788,,"C","ma xak'an?",,"8179.eaf"
30263.24,30264.118,0.878,,"C","k'eja mene.",,"8179.eaf"
30267.633,30268.67,1.037,,"C","ya xlajat yu'un ya'tik mene.",,"8179.eaf"
30268.67,30268.954,0.284,"N","C","ya xlajat yu'un ya'tik mene.",,"8179.eaf"
30268.954,30269.316,0.362,,"C","ya xlajat yu'un ya'tik mene.",,"8179.eaf"
30269.316,30269.595,0.279,"N","C","ya xlajat yu'un ya'tik mene.",,"8179.eaf"
30269.595,30270.252,0.657,"N",,,,"8179.eaf"
30272.08,30274.162,2.082,,"C","tsaka tal li'i ya kak'betik xpoxili alali.",,"8179.eaf"
30276.844,30277.52,0.676,"N",,,,"8179.eaf"
30278.669,30278.692,0.023,,"C","ya xjilat?",,"8179.eaf"
30278.692,30279.519,0.827,"N","C","ya xjilat?",,"8179.eaf"
30279.519,30279.589,0.07,,"C","ya xjilat?",,"8179.eaf"
30279.834,30279.846,0.012,,"C","<batix@s:tso> [: bajtix@s:tse] me amamá.",,"8179.eaf"
30279.846,30280.428,0.582,"N","C","<batix@s:tso> [: bajtix@s:tse] me amamá.",,"8179.eaf"
30280.428,30281.339,0.911,,"C","<batix@s:tso> [: bajtix@s:tse] me amamá.",,"8179.eaf"
30288.073,30288.534,0.461,"N",,,,"8179.eaf"
30290.361,30292.507,2.146,,"C","banix me a ts'i.",,"8179.eaf"
30293.586,30294.44,0.854,,"U","yyy.",,"8179.eaf"
30296.702,30297.452,0.75,"N",,,,"8179.eaf"
30299.364,30299.58,0.216,"N",,,,"8179.eaf"
31241.0,31242.826,1.826,,"A","-a aa.",,"8179.eaf"
31243.112,31246.925,3.813,,"A","&=laughs yu'nix <ja'> [: ja' a] yu'nix ochik a spisilik.",,"8179.eaf"
31247.387,31250.289,2.902,,"A","lakich'ochel ta jmesa@s:spa imene layilik ime Marie.",,"8179.eaf"
31250.588,31252.726,2.138,,"A","jats'i la wich' ochelch'i xiike.",,"8179.eaf"
31253.233,31254.827,1.594,,"A","maxkil xba- maxkil.",,"8179.eaf"
31255.239,31259.932,4.693,,"A","aa ja'niwan las tsak lok'eli Xpete ja'la lastaix xi' ime Marie.",,"8179.eaf"
31267.148,31267.86,0.712,,"A","aa.",,"8179.eaf"
31270.259,31270.908,0.649,,"A","&=laughs.",,"8179.eaf"
31271.491,31272.07,0.579,,"A","binti?",,"8179.eaf"
31272.551,31274.019,1.468,,"A","binti &=laughs?",,"8179.eaf"
31274.219,31275.892,1.673,,"A","&=laughs.",,"8179.eaf"
31278.09,31283.064,4.974,,"A","<aa que@s:spa> [=! laughs].",,"8179.eaf"
31284.028,31285.861,1.833,,"A","&=laughs.",,"8179.eaf"
31286.318,31292.473,6.155,,"A","&=laughs <skoltaena'xkati xchu'i> [=! laughs].",,"8179.eaf"
31295.545,31296.207,0.662,,"C","mm.",,"8179.eaf"
31296.337,31297.311,0.974,,"C","yyy.",,"8179.eaf"
31297.74,31299.467,1.727,,"C","ma la xtala' jaxts'i.",,"8179.eaf"
31301.337,31301.987,0.65,,"C","jmm.",,"8179.eaf"
31303.954,31304.3,0.346,"N",,,,"8179.eaf"
31308.077,31310.246,2.169,,"U","yyy.",,"8179.eaf"
31315.482,31315.988,0.506,,"A","mm.",,"8179.eaf"
31321.555,31322.934,1.379,"N",,,,"8179.eaf"
31323.908,31324.59,0.682,"N",,,,"8179.eaf"
31340.442,31340.618,0.176,"N",,,,"8179.eaf"
31341.178,31341.472,0.294,"N",,,,"8179.eaf"
31344.798,31346.272,1.474,"N",,,,"8179.eaf"
31346.736,31348.286,1.55,"N",,,,"8179.eaf"
31351.486,31351.656,0.17,"N",,,,"8179.eaf"
31355.966,31356.016,0.05,"N",,,,"8179.eaf"
31358.883,31359.701,0.818,,"A","yyy.",,"8179.eaf"
31365.284,31365.344,0.06,"N",,,,"8179.eaf"
31366.63,31366.886,0.256,"N",,,,"8179.eaf"
31369.07,31370.226,1.156,"N",,,,"8179.eaf"
31397.23,31397.378,0.148,"N",,,,"8179.eaf"
31397.623,31397.961,0.338,,"T","jmm.",,"8179.eaf"
31403.786,31403.992,0.206,"N",,,,"8179.eaf"
31408.591,31409.235,0.644,"N",,,,"8179.eaf"
31422.884,31423.622,0.738,"N",,,,"8179.eaf"
31425.812,31426.06,0.248,"N",,,,"8179.eaf"
31426.542,31426.706,0.164,"N",,,,"8179.eaf"
31433.044,31433.346,0.302,"N",,,,"8179.eaf"
31435.124,31435.912,0.788,"N",,,,"8179.eaf"
31441.36,31442.121,0.761,"N",,,,"8179.eaf"
31448.55,31448.956,0.406,"N",,,,"8179.eaf"
31449.736,31450.598,0.862,"C",,,,"8179.eaf"
31453.378,31454.29,0.912,"N",,,,"8179.eaf"
31454.523,31455.344,0.821,"N",,,,"8179.eaf"
31455.79,31455.98,0.19,"N",,,,"8179.eaf"
31457.044,31457.37,0.326,"N",,,,"8179.eaf"
31458.358,31458.546,0.188,"N",,,,"8179.eaf"
31460.336,31461.192,0.856,"N",,,,"8179.eaf"
31473.002,31473.366,0.364,"N",,,,"8179.eaf"
31474.434,31475.409,0.975,"N",,,,"8179.eaf"
31475.409,31475.588,0.179,"N","T","&=laughs.",,"8179.eaf"
31475.588,31476.878,1.29,,"T","&=laughs.",,"8179.eaf"
31479.666,31480.666,1.0,,"T","&=laughs.",,"8179.eaf"
31486.014,31486.374,0.36,"N",,,,"8179.eaf"
31487.182,31487.886,0.704,"N",,,,"8179.eaf"
31489.116,31489.414,0.298,"N",,,,"8179.eaf"
31505.595,31507.816,2.221,,"T","ma'yuk ya ju'tesbeix a.",,"8179.eaf"
31508.194,31510.519,2.325,,"T","&=laughs.",,"8179.eaf"
31512.619,31512.716,0.097,"N",,,,"8179.eaf"
31512.835,31514.252,1.417,,"T","tea i <ma'> [: ma' ba ya] ju'tesbeixae &=laughs.",,"8179.eaf"
31514.252,31514.53,0.278,"N","T","tea i <ma'> [: ma' ba ya] ju'tesbeixae &=laughs.",,"8179.eaf"
31514.53,31516.055,1.525,,"T","tea i <ma'> [: ma' ba ya] ju'tesbeixae &=laughs.",,"8179.eaf"
31516.176,31516.763,0.587,,"T","<<smelix> [: ya smelix] yo'tan> [=! laughs].",,"8179.eaf"
31516.763,31517.268,0.505,"N","T","<<smelix> [: ya smelix] yo'tan> [=! laughs].",,"8179.eaf"
31517.268,31517.786,0.518,,"T","<<smelix> [: ya smelix] yo'tan> [=! laughs].",,"8179.eaf"
31517.786,31518.265,0.479,"N","T","<<smelix> [: ya smelix] yo'tan> [=! laughs].",,"8179.eaf"
31518.265,31518.304,0.039,"N",,,,"8179.eaf"
31519.019,31519.483,0.464,"N",,,,"8179.eaf"
31519.809,31520.494,0.685,,"T","joo ay!",,"8179.eaf"
31520.494,31520.892,0.398,"N","T","joo ay!",,"8179.eaf"
31520.892,31521.467,0.575,,"T","joo ay!",,"8179.eaf"
31522.183,31524.61,2.427,,"B","yu' ya' xtun ku'un xime i.",,"8179.eaf"
31524.916,31526.5,1.584,,"B","&=laughs.",,"8179.eaf"
31527.611,31530.269,2.658,,"B","ya to me sk'anula yyy.",,"8179.eaf"
31531.377,31531.527,0.15,,"T","mm.",,"8179.eaf"
31531.527,31531.868,0.341,"N","T","mm.",,"8179.eaf"
31531.868,31531.989,0.121,,"T","mm.",,"8179.eaf"
31532.628,31532.846,0.218,"N",,,,"8179.eaf"
31533.374,31533.604,0.23,"N",,,,"8179.eaf"
31537.079,31539.668,2.589,,"T","yu'na' xtun ku'un xi.",,"8179.eaf"
31540.068,31540.521,0.453,,"T","jmm jmm.",,"8179.eaf"
32886.0,32886.37,0.37,,"A","ja'.",,"8179.eaf"
32886.528,32886.7,0.172,"N",,,,"8179.eaf"
32886.7,32886.71,0.01,"N","C","ila alal.",,"8179.eaf"
32886.71,32887.32,0.61,,"C","ila alal.",,"8179.eaf"
32888.104,32888.232,0.128,"N",,,,"8179.eaf"
32890.632,32891.866,1.234,"Y",,,,"8179.eaf"
32892.43,32894.2,1.77,"Y",,,,"8179.eaf"
32894.66,32894.99,0.33,"N",,,,"8179.eaf"
32896.132,32896.33,0.198,"N",,,,"8179.eaf"
32897.186,32897.505,0.319,"N",,,,"8179.eaf"
32905.508,32905.636,0.128,"N",,,,"8179.eaf"
32905.77,32906.11,0.34,"N",,,,"8179.eaf"
32907.74,32907.965,0.225,"N",,,,"8179.eaf"
32908.176,32908.185,0.009,"N",,,,"8179.eaf"
32908.185,32908.318,0.133,"N","T","mm jm.",,"8179.eaf"
32908.318,32908.85,0.532,,"T","mm jm.",,"8179.eaf"
32908.85,32909.14,0.29,"N","T","mm jm.",,"8179.eaf"
32909.14,32909.245,0.105,,"T","mm jm.",,"8179.eaf"
32911.4,32911.6,0.2,"N",,,,"8179.eaf"
32912.044,32912.252,0.208,"N",,,,"8179.eaf"
32912.355,32912.754,0.399,,"A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32912.754,32912.968,0.214,"N","A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32912.968,32913.905,0.937,,"A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32913.905,32914.172,0.267,"N","A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32914.172,32914.706,0.534,,"A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32914.706,32914.838,0.132,"N","A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32914.838,32915.15,0.312,,"A","ja' wokola' la sjuti &=laughs.",,"8179.eaf"
32915.2,32915.386,0.186,"N",,,,"8179.eaf"
32915.794,32916.814,1.02,"N",,,,"8179.eaf"
32920.71,32920.934,0.224,"N",,,,"8179.eaf"
32921.218,32922.224,1.006,"N",,,,"8179.eaf"
32923.9,32924.18,0.28,"N",,,,"8179.eaf"
32924.295,32924.575,0.28,"N",,,,"8179.eaf"
32924.8,32925.03,0.23,"N",,,,"8179.eaf"
32925.48,32925.86,0.38,"N",,,,"8179.eaf"
32926.245,32926.468,0.223,"N",,,,"8179.eaf"
32926.915,32927.595,0.68,"N",,,,"8179.eaf"
32927.914,32928.058,0.144,"N",,,,"8179.eaf"
32928.35,32928.51,0.16,"N",,,,"8179.eaf"
32928.785,32928.942,0.157,"N",,,,"8179.eaf"
32930.724,32930.966,0.242,"N",,,,"8179.eaf"
32932.522,32932.636,0.114,"N",,,,"8179.eaf"
32934.984,32935.178,0.194,"N",,,,"8179.eaf"
32935.538,32935.618,0.08,"N",,,,"8179.eaf"
32935.935,32936.485,0.55,,"A","jae?",,"8179.eaf"
32937.92,32939.22,1.3,,"C","ik'alatal Mari.",,"8179.eaf"
32940.385,32940.598,0.213,"N",,,,"8179.eaf"
32940.685,32941.855,1.17,,"C","Mari ik'alatal.",,"8179.eaf"
32942.635,32943.245,0.61,,"C","ik'otalel@s:tso.",,"8179.eaf"
35900.068,35900.532,0.464,"N",,,,"8179.eaf"
35901.605,35901.885,0.28,"N",,,,"8179.eaf"
35904.89,35905.07,0.18,"N",,,,"8179.eaf"
35906.615,35906.824,0.209,,"T","&=laughs ay, uta.",,"8179.eaf"
35906.824,35906.948,0.124,"N","T","&=laughs ay, uta.",,"8179.eaf"
35906.948,35908.7,1.752,,"T","&=laughs ay, uta.",,"8179.eaf"
35915.38,35917.2,1.82,,"A","mm mala xya'k'ix ku'un.",,"8179.eaf"
35917.895,35918.435,0.54,,"B","&=laughs.",,"8179.eaf"
35920.065,35920.515,0.45,,"A","&=laughs.",,"8179.eaf"
35922.984,35923.444,0.46,"N",,,,"8179.eaf"
35923.92,35925.064,1.144,"N",,,,"8179.eaf"
35925.284,35927.028,1.744,"N",,,,"8179.eaf"
35927.716,35927.992,0.276,"N",,,,"8179.eaf"
35928.312,35929.64,1.328,"N",,,,"8179.eaf"
35930.312,35931.0,0.688,"N",,,,"8179.eaf"
35932.255,35932.525,0.27,"N",,,,"8179.eaf"
35936.932,35937.02,0.088,"N",,,,"8179.eaf"
35937.276,35937.54,0.264,"N",,,,"8179.eaf"
35937.74,35938.1,0.36,"N",,,,"8179.eaf"
35938.375,35941.845,3.47,"C",,,,"8179.eaf"
35942.335,35942.36,0.025,"N",,,,"8179.eaf"
35942.36,35942.876,0.516,"N","T","mm.",,"8179.eaf"
35942.876,35942.93,0.054,,"T","mm.",,"8179.eaf"
35944.73,35944.992,0.262,"N",,,,"8179.eaf"
35945.55,35946.44,0.89,,"B","yyy.",,"8179.eaf"
35949.0,35949.81,0.81,,"B","&=laughs.",,"8179.eaf"
3382.445,3382.586,0.141,"N",,,,"2109.eaf"
3494.657,3495.251,0.594,"N",,,,"2109.eaf"
3495.901,3497.541,1.64,"N",,,,"2109.eaf"
3498.611,3499.906,1.295,"N",,,,"2109.eaf"
3539.914,3540.368,0.454,,"T","a' ya tajimal.",,"2109.eaf"
3542.267,3542.747,0.48,,"T","a' ya tajimal.",,"2109.eaf"
3544.029,3545.144,1.115,,"T","tajimal tajinan xxx.",,"2109.eaf"
3564.499,3564.999,0.5,,"T","&=laughs.",,"2109.eaf"
3565.578,3566.374,0.796,,"T","0.",,"2109.eaf"
3567.424,3568.048,0.624,,"T","&=laughs.",,"2109.eaf"
3569.361,3570.122,0.761,,"T","&=laughs.",,"2109.eaf"
3573.063,3574.34,1.277,,"T","ile ch'i ala chupon@s:spa.",,"2109.eaf"
3576.367,3576.781,0.414,,"T","kalak'.",,"2109.eaf"
3579.785,3580.395,0.61,,"T","ay me chupon@s:spa.",,"2109.eaf"
3581.924,3582.872,0.948,,"T","(chu)pon@s:spa xi.",,"2109.eaf"
3587.081,3588.553,1.472,"N",,,,"2109.eaf"
3589.958,3592.703,2.745,,"T","ju sit ju sit ju sit ju sit &=laughs.",,"2109.eaf"
3593.258,3593.9,0.642,,"T","aa xi.",,"2109.eaf"
3600.864,3601.857,0.993,"N",,,,"2109.eaf"
3603.974,3604.605,0.631,"N",,,,"2109.eaf"
3604.605,3604.742,0.137,"N","T","<ixtalat> [: ya xtalat] la i.",,"2109.eaf"
3604.742,3605.263,0.521,,"T","<ixtalat> [: ya xtalat] la i.",,"2109.eaf"
3606.034,3606.215,0.181,"N",,,,"2109.eaf"
3606.215,3606.226,0.011,"N","T","la'.",,"2109.eaf"
3606.226,3606.377,0.151,,"T","la'.",,"2109.eaf"
3608.991,3610.524,1.533,,"T","mm naklan i.",,"2109.eaf"
3611.337,3611.898,0.561,,"T","naklan i.",,"2109.eaf"
3612.5,3613.059,0.559,,"T","eso@s:spa jich mene.",,"2109.eaf"
3613.97,3614.679,0.709,,"T","mame' xt'uxajatbel i.",,"2109.eaf"
3650.28,3651.174,0.894,,"T","mame' xt'uxajat i.",,"2109.eaf"
3653.384,3653.659,0.275,"N",,,,"2109.eaf"
3654.254,3654.51,0.256,,"T","jmm?",,"2109.eaf"
3673.484,3676.022,2.538,,"T","tajinan me i binti ya k'an xan li ek'ini?",,"2109.eaf"
3676.723,3677.069,0.346,,"T","ja'ini.",,"2109.eaf"
3922.632,3922.84,0.208,"N",,,,"2109.eaf"
3923.487,3923.598,0.111,"N",,,,"2109.eaf"
3927.057,3927.677,0.62,,"T","aa.",,"2109.eaf"
3928.364,3928.519,0.155,,"T","mm.",,"2109.eaf"
3928.756,3930.506,1.75,"N",,,,"2109.eaf"
3931.124,3931.42,0.296,"N",,,,"2109.eaf"
3931.42,3932.942,1.522,"N","T","Laura ila' chu'.",,"2109.eaf"
3932.942,3933.158,0.216,,"T","Laura ila' chu'.",,"2109.eaf"
3934.025,3934.186,0.161,,"T","aa.",,"2109.eaf"
3974.072,3974.301,0.229,"N",,,,"2109.eaf"
4003.898,4006.689,2.791,"N",,,,"2109.eaf"
4008.676,4011.073,2.397,"N",,,,"2109.eaf"
4012.115,4013.67,1.555,"N",,,,"2109.eaf"
4016.084,4016.443,0.359,"N",,,,"2109.eaf"
4017.143,4017.873,0.73,"N",,,,"2109.eaf"
4018.536,4019.059,0.523,,"U","xxx.",,"2109.eaf"
4021.649,4022.302,0.653,,"T","binti pas i?",,"2109.eaf"
4026.782,4028.357,1.575,"N",,,,"2109.eaf"
