transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,Langauge_name,Language_Family,Language_Genus,target_child_age,caregiver,contingent
6216,29081.048,29082.778,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29083.412,29085.386,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29086.794,29087.298,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29103.626,29105.067,komben ek'a kala Juan.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29104.148,29104.672,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29105.449,29105.838,aa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29105.974,29107.457,tal elek' jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29106.188,29106.811,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29107.991,29108.389,mm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29108.754,29109.745,tala elek'.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29110.881,29111.567,jo'o.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29131.31,29135.109,yip ai maestroetike@s:spa yanchuk stukel i alumnoe@s:spa ma'yuk stukel ima.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29138.282,29138.808,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29143.062,29145.314,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29146.194,29147.638,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29148.342,29149.686,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29149.776,29150.194,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29150.406,29151.6,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29151.287,29151.953,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29152.34,29154.698,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29155.772,29159.244,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29155.995,29157.58,ja' xkali kala ollatiki@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29157.951,29158.651,ollae@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29159.756,29161.462,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29160.953,29161.746,binti ollail@s:spa?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29161.746,29162.763,ja'i muk'i ma?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29161.82,29163.054,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29163.864,29164.888,yyy.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29165.812,29167.692,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29168.162,29168.66,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29168.634,29169.543,atolee@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29169.002,29170.466,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29169.984,29171.638,o@s:spa kajpe.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29171.622,29171.878,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29172.144,29174.364,ay meti mach'a ya sk'an atole@s:spa o kajpe.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29172.188,29174.186,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29175.835,29176.432,yak ima.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29179.715,29180.422,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29182.361,29183.861,xba alej tal.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29187.668,29188.03,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29189.637,29190.472,tey nax i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29193.09,29194.322,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29200.641,29206.626,kala Juan lom toyol a te yu'un solel yu'un chingonate@s:spa carne@s:spa molida@s:spa xane lom toyol a.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29206.983,29209.536,bintie chi'in queso@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29220.795,29221.01,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29233.028,29235.068,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29235.388,29237.188,sok yu'unuk joyobok xan ai.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29236.762,29238.332,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29238.508,29240.526,yu'un ayuk banti ya atanax li' nax xan a ini.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29239.981,29240.726,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29241.722,29242.386,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29243.53,29245.104,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29244.576,29245.776,binti xi ya juch'?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29250.212,29252.136,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29251.493,29252.62,ja' ts'in me sok xan away.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29252.778,29253.315,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29253.951,29254.863,yip ai chi'ine ma.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29255.282,29255.757,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29255.913,29256.664,queso@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29256.402,29261.374,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29258.676,29260.621,aa yip ai chi'ine.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29262.442,29263.519,mute ma yip ai ma.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29264.158,29264.496,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29266.283,29266.634,yak ch'i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29267.818,29273.856,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29270.88,29271.597,yyy.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,0
6216,29276.47,29280.282,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29280.896,29282.992,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29282.915,29283.735,eso@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,1
6216,29283.508,29285.176,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
6216,29285.634,29288.402,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,0
7176,1705.551,1705.869,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1706.381,1706.788,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1708.375,1708.999,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1711.271,1711.623,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1712.13,1712.504,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1713.209,1715.465,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1718.134,1718.576,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1720.484,1721.107,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1722.85,1723.164,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1724.201,1725.4,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1727.794,1728.186,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1729.453,1730.045,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1731.572,1733.29,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1734.354,1734.702,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1735.885,1736.572,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1739.666,1739.933,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1740.627,1740.971,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1741.888,1742.834,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1743.825,1744.408,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1744.264,1744.746,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1746.168,1748.437,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1749.345,1750.899,k'ejaba kala Jesi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1749.611,1750.179,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1752.629,1753.275,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1753.101,1754.105,Jesi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1753.987,1755.089,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1754.754,1755.209,aa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1755.701,1757.779,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1757.442,1758.311,ii.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1758.475,1759.294,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1759.611,1761.431,aye la'taixan a'wakan ta mesai@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1760.611,1761.879,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1764.397,1764.995,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1765.995,1766.503,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1769.254,1769.751,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1770.246,1770.658,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1774.145,1774.715,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1777.129,1778.569,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1781.096,1782.318,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1785.084,1785.934,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1786.516,1786.999,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1787.834,1788.506,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1789.637,1790.366,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1791.919,1792.541,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1792.71,1793.46,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1794.301,1794.788,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1797.878,1798.366,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1806.313,1806.882,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1815.692,1816.092,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1816.011,1816.866,ila wil a chichi@c.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1821.077,1821.482,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1821.789,1822.441,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1822.57,1823.845,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1822.677,1824.073,binti?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1826.769,1827.455,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1829.925,1830.562,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1830.154,1830.8,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1831.311,1832.511,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1833.577,1834.239,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1837.429,1837.924,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1837.714,1838.325,jae?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1838.151,1839.391,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1838.608,1839.621,aa eso@s:spa joo.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1839.944,1840.274,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1840.054,1840.527,joo.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1843.213,1843.512,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1843.525,1844.239,aquí@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1844.235,1845.065,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1845.027,1845.75,aquí@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1846.205,1847.241,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1847.035,1847.914,aquí@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1852.634,1853.607,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1860.474,1861.079,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1863.3,1865.051,&=laughs joo eso@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1864.244,1864.822,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1871.101,1871.853,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1872.355,1873.632,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1881.956,1882.607,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1886.74,1887.39,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1892.668,1893.377,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1903.982,1904.835,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1927.098,1927.576,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1928.197,1928.842,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1930.352,1931.129,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1932.085,1935.649,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1934.851,1937.111,mm xa' ja'i li'i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1939.215,1940.137,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1940.472,1941.214,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1947.959,1949.175,binti i?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1949.756,1950.405,jmm jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1951.702,1953.256,malate'kbel kala Adi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1951.705,1952.418,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1953.608,1954.918,ay ch'aytal savion@s:spa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,1
7176,1956.175,1956.594,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1957.453,1958.196,yyy.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1957.577,1958.724,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1958.978,1959.683,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1961.321,1962.281,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1965.959,1966.459,jmm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1967.201,1967.854,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,0
7176,1971.4,1972.271,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,1977.701,1978.663,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10071.196,10071.676,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10100.419,10101.038,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10103.348,10103.918,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10108.343,10108.937,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10110.295,10111.172,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10112.687,10114.19,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10143,10143.378,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10182.468,10182.941,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10184.949,10185.769,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10186.231,10187.282,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10189.021,10190.125,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10224.865,10225.794,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10231.231,10231.8,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10233.956,10235.297,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10243.743,10245.047,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10245.676,10247.706,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10248.538,10250.389,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10253.169,10253.619,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10254.172,10254.691,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,10255.521,10257.338,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15224.15,15224.44,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15224.84,15225.26,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15226.03,15226.62,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15228.312,15231.06,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15231.7,15231.89,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15235.45,15235.72,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15242.3,15242.51,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15244.02,15244.6,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15244.835,15246.075,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15246.71,15248.17,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15248.445,15249.785,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15250.2,15250.79,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15251.87,15252.42,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15260.02,15260.69,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15260.99,15262.21,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15262.605,15264.815,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15265.155,15265.645,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15265.975,15266.395,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15266.63,15268.22,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15268.66,15269.21,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15269.52,15270.38,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15271.375,15271.595,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15279.26,15279.55,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15279.92,15280.18,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15438,15438.27,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15438.62,15439.59,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15440.11,15440.34,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15440.77,15441.23,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15441.51,15443.1,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15443.39,15444.55,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15444.8,15445.06,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15448.05,15449.96,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15450.41,15451.55,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15451.85,15452.93,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15453.28,15453.86,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15454.21,15454.77,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15455.1,15455.57,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15456.52,15457.2,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15457.42,15458.8,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15459.1,15459.64,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15459.72,15460.37,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15460.64,15462.33,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15462.63,15463.8,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15464.12,15464.64,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15466.83,15467.31,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15467.58,15468.201,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15469.4,15469.8,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15470.12,15471.48,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15471.78,15473.48,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15473.74,15475.2,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15475.54,15476.267,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15476.51,15478.2,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15478.45,15479.09,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15479.32,15480.68,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
7176,15480.92,15481.56,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,4,target_child,0
